OTU	90543_ID2592_1-A-HOBBS-A001-A03_S91_L001_R1_001	90544_ID2592_2-B-HOBBS-A001-B03_S92_L001_R1_001	90545_ID2592_3-C-HOBBS-A001-C03_S93_L001_R1_001	90546_ID2592_4-D-HOBBS-A001-D03_S94_L001_R1_001	90547_ID2592_5-A-RROSE-A001-E03_S95_L001_R1_001	90548_ID2592_6-C-RROSE-1-A001-F03_S96_L001_R1_001	90549_ID2592_7-C-RROSE-2-A001-G03_S97_L001_R1_001	90550_ID2592_8-D-RROSE-A001-H03_S98_L001_R1_001	90551_ID2592_9-A-DENVER-A001-A04_S99_L001_R1_001	90552_ID2592_10-B-DENVER-A001-B04_S100_L001_R1_001	90553_ID2592_11-C-DENVER-A001-C04_S101_L001_R1_001	90554_ID2592_12-D-DENVER-A001-D04_S102_L001_R1_001	90555_ID2592_13-A-KSW2-A001-E04_S103_L001_R1_001	90556_ID2592_14-B-KSW2-A001-F04_S104_L001_R1_001	90557_ID2592_15-C-KSW2-A001-G04_S105_L001_R1_001	90558_ID2592_16-D-KSW2-A001-H04_S106_L001_R1_001	90559_ID2600_1-SB1-A001-A03_S219_L004_R1_001	90560_ID2600_2-SB2-A001-B03_S220_L004_R1_001	90561_ID2600_3-SB3-A001-C03_S221_L004_R1_001	90562_ID2600_4-SB4-A001-D03_S222_L004_R1_001	90563_ID2600_5-SB5-A001-E03_S223_L004_R1_001	90564_ID2600_6-SB6-A001-F03_S224_L004_R1_001
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;Kitasatospora mediocidica	0	0	0	0	0	6e-05	0	0	0	0	0	0	0	0	7e-05	0	0	0	7e-05	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;Kitasatospora niigatensis	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;Kitasatospora phosalacinea	0	0	8e-05	0	0	0	0	0	0	9e-05	8e-05	8e-05	0	0	0	0	9e-05	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;Kitasatospora psammotica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;Kitasatospora putterlickiae	0	0	8e-05	0	0	0	0	0	0	9e-05	0	8e-05	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;Kitasatospora setae	0.00031	0.00107	0.00072	9e-04	0.00188	0.00119	0.00137	0.00134	0.00058	0.00158	0.00121	0.00097	0.00098	0.001	0.00116	0.00153	0.00113	0.00184	0.0019	0.00107	0.00088	0.0013
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;Kitasatospora sp. CB02891	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;Kitasatospora sp. MMS16-BH015	0.00062	0.00081	0.00152	0.00057	0.00098	0.00124	0.00081	0.00134	0.00155	0.00167	0.00053	0.00194	0.00245	0.00108	0.00131	0.00195	0.00104	0.00184	0.00247	0.00061	0.00138	0.00198
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;unkn. Kitasatospora(g)	0.01257	0.0106	0.01343	0.00602	0.0138	0.01417	0.01662	0.0154	0.01357	0.01355	0.01193	0.01452	0.01903	0.01907	0.014	0.02145	0.01424	0.01984	0.01713	0.01542	0.01052	0.02307
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Parastreptomyces;Parastreptomyces abscessus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;Streptacidiphilus carbonis	0	0.00013	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;Streptacidiphilus luteoalbus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;Streptacidiphilus neutrinimicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;Streptacidiphilus oryzae	0	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;Streptacidiphilus sp. DSM 106435	0.00186	0.00181	0.00216	0.0013	0.00143	0.00119	0.0025	0.00134	0.00145	0.00139	0.00098	0.00153	0.00154	0.00185	0.00174	0.00314	0.00122	0.00164	0.00141	0.00099	0.00101	0.00311
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;unkn. Streptacidiphilus(g)	0.00419	0.00275	0.00264	0.00374	0.00405	0.00429	0.00508	0.00368	0.00301	0.00436	0.004	0.00363	0.0056	0.00508	0.00392	0.00661	0.00452	0.00368	0.00698	0.00351	0.00453	0.0069
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;'Streptomyces viridis' (Lombardo-Pellegrino 1903) Waksman 1953	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0.00014
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Candidatus Streptomyces philanthi	0	0	0	0	0	0	0	0	1e-04	0	0	0.00016	7e-05	0	0	0	0	0	0	0	0	6e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces abikoensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces achromogenes	0	0	0.00016	0	0	0	0	0	0	0	0	0	7e-05	8e-05	7e-05	8e-05	0	0	0	0	0	2e-04
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces acidiscabies	0	0	0	0	0	0.00011	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces acrimycini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0.00011
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces actuosus	0.01862	0.00832	0.01007	0.01034	0.00728	0.00689	0.00839	0.00714	0.01202	0.00993	0.0083	0.00637	0.00413	0.012	0.01168	0.00449	0.01086	0.01473	0.00353	0.00817	0.00646	0.03774
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces aculeolatus	0.00016	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces afghaniensis	0.00016	0.00034	0	8e-05	0	0	0	0	0	0	0	0	0	8e-05	7e-05	8e-05	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces africanus	0	0	8e-05	0	0	0	0	0.00011	0	0	0	0	7e-05	0	0	0	0	0	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces aizunensis	0.00016	0	0	0	0	0	0	0.00022	0	0	0	0	0	0	7e-05	0	0	0	0	0	0	2e-04
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces akiyoshiensis	0	0	0	8e-05	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0.00021	0.00048
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces albaduncus	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces albidoflavus	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces albireticuli	0.00264	0.00174	0.00224	0.00114	0.00248	0.00294	0.00331	0.00636	0.00262	0.0013	0.00091	0.00137	0.0014	0.00262	0.00225	0.00203	0.00347	0.00266	0.00183	0.00191	0.00226	0.00628
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces alboflavus	0.00527	0.02496	0.00592	0.01449	0.00585	0.04776	0.65708	0.03281	0.41324	0.0039	0.00845	0.06972	0.00315	0.01954	0.0771	0.00398	0.01146	0.02843	0.00818	0.00763	0.00277	0.2173
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces albogriseolus	0	0	0	0.00016	0	0	0	0	0	0	0	8e-05	0.00028	0	7e-05	0.00017	0.00113	0	0	0	0.00021	2e-04
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces alboniger	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-04	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces albulus	0.00186	0.00242	0.00216	0.00163	0.00188	0.00107	0.00145	0.00212	0.00204	0.00353	0.00143	0.00186	0.00182	0.00254	0.00232	0.00263	0.00191	0.00368	0.00113	0.0013	0.00122	0.00726
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces albus	0.0045	0.00235	0.00264	0.00228	0.00308	0.00226	0.00347	0.00301	0.00223	0.00251	0.00128	0.00145	0.00196	0.00262	0.00283	0.00373	0.00469	0.00511	0.00204	0.00359	0.00184	0.01379
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces alfalfae	0.00388	0.00449	0.00512	0.00334	0.00398	0.00446	0.00565	0.00625	0.00504	0.00325	0.00294	0.00274	0.00315	0.00554	0.00471	0.00263	0.01468	0.04397	0.00599	0.02428	0.02511	0.40336
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces amakusaensis	0	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00015	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces ambofaciens	0.018	0.00805	0.01159	0.00806	0.00818	0.0048	0.0075	0.0096	0.01008	0.00882	0.00438	0.00533	0.00735	0.013	0.00936	0.00746	0.00938	0.02413	0.00451	0.01313	0.01291	0.06239
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces amphibiosporus	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces amphotericinicus	0	0	0	0	0	0	8e-05	0	0	0	0	0	7e-05	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces ansochromogenes	0.00093	2e-04	0.00048	0.00033	0.00045	0.00023	0.00024	0.00022	0.00048	0.00046	0.00023	4e-04	0.00014	0.00062	0.00051	0.00042	0.00043	2e-04	7e-05	0.00023	0.00038	0.00133
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces antibioticus	0.00047	7e-05	0.00024	0.00041	0.00045	0.00017	0.00016	0.00022	0.00029	0.00056	0	8e-05	0.00021	0.00038	7e-05	0.00017	9e-05	0.00041	7e-05	8e-05	8e-05	0.00054
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces anulatus	0	0	8e-05	0	0	0.00017	0	0	1e-04	0	0	0	0	0	0	0	0.00017	2e-04	0	0	0	0.00045
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces arenae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces argenteolus	0	0	0.00016	8e-05	8e-05	0	0	0	0	0	0	0.00016	0	8e-05	0	0	0	0	0	0	0	6e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces argillaceus	0.0014	0.00034	0.00064	0.00098	6e-04	0.00023	0	0.00045	0.00097	9e-05	0.00053	0.00016	0.00021	0.00015	0.00015	0	0.00096	0	0.00049	0.00038	8e-05	0.00195
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces arginensis	0	0	8e-05	0	8e-05	0.00023	8e-05	0	0	0	0	0	7e-05	0.00031	0.00022	0	0.00043	0	0	0	0	0.00031
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces armeniacus	0.00202	0.00134	0.00232	0.00098	0.00218	0.00356	0.00194	0.0019	0.00087	0.0013	0.00143	0.00129	0.00161	0.00338	0.00174	0.00365	0.00243	0.00532	0.00212	0.00191	0.0018	0.00449
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces asterosporus	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces atratus	0.00791	0.00416	0.0056	0.00309	0.0051	0.00598	0.00484	0.0106	0.00262	0.0026	0.00211	0.0029	0.00168	0.00477	0.0045	0.00407	0.00356	0.00511	0.00331	0.00344	0.00239	0.03155
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces atroolivaceus	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0.00017	0	0	0	4e-05	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces atrovirens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces aureus	0.00016	0	8e-05	0	8e-05	0	0	0.00011	0.00019	0	8e-05	0	0	0	0	0	0	0	0.00028	8e-05	0	6e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces autolyticus	0.0031	0.00134	0.0016	0.0013	0.00098	0.00113	0.00177	0.00056	0.00165	0.00065	3e-04	0.00073	0.00084	0.00146	0.00145	0.00136	0.00182	0.00123	0.00155	0.00061	0.00055	0.00334
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces avermitilis	0.04328	0.02871	0.03246	0.02588	0.018	0.03235	0.02694	0.03482	0.03005	0.01401	0.01064	0.00823	0.00763	0.02577	0.04105	0.00873	0.06097	0.03252	0.01798	0.01588	0.01421	0.0768
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces avidinii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	8e-05	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces azureus	0.00016	0	0	0	0	0	0	0	0	0	0	0	0.00014	8e-05	7e-05	0	0	0	0	8e-05	0.00017	0.00023
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces bacillaris	0.00062	4e-04	0.00032	0.00033	0.00038	0.00034	4e-04	0.00067	1e-04	0.00028	3e-04	0.00032	7e-05	0.00015	0.00044	0.00017	0.00052	0.00061	0.00063	0.00084	0.00021	0.00212
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces badius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces baliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces bellus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces bernensis	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	7e-05	8e-05	8e-05	0.00054
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces bingchenggensis	0.01737	0.00785	0.01007	0.00667	0.00728	0.01005	0.01186	0.01183	0.00931	0.00714	0.00513	0.00524	0.00679	0.01707	0.01581	0.00873	0.00808	0.00573	0.00712	0.00473	0.00528	0.01722
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces bobili	0	0	0.00016	8e-05	0	6e-05	0	0	0	0	0.00015	0	0	0	0	0	0	0	0	0	0	6e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces bottropensis	0.00155	0.00215	0.00256	0.00138	0.00128	6e-05	0.00032	0.00011	0.00116	0.00046	0.00015	0.00032	0.00021	0.00092	0.00058	0.00017	0	0	7e-05	0	5e-04	0.00045
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces bullii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cacaoi	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	7e-05	8e-05	0	0	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces caelestis	0	0	0	0	0	0	8e-05	0	1e-04	0	0	8e-05	7e-05	8e-05	0.00065	0.00025	0.00026	0	0	0	4e-05	0.00014
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces caeruleatus	0.00016	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces caldifontis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces calvus	0.00016	0	0	0	0	6e-05	0.00016	0	0	9e-05	0	0.00016	0.00042	8e-05	0	0.00017	0	0	0	0.00099	0.00013	0.00158
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces caniferus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0.00042
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces canus	0	2e-04	0.00016	0.00033	0.00015	0.00023	0.00032	0	0.00019	0	0	0	0.00028	0.00015	0.00015	8e-05	9e-05	2e-04	0	0.00023	0.00034	0.00147
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces capillispiralis	0	0	0	0	0	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces capitiformicae	1.32341	0.24466	0.40104	0.31618	0.26851	0.08282	0.18797	0.22312	0.40229	0.30166	0.06552	0.07189	0.1719	0.40694	0.32878	0.23804	0.05941	0.04295	0.03025	0.06428	0.07769	0.19417
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces capparidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-04	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces carpinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces carzinostaticus	0.00016	7e-05	8e-05	0.00024	0.00015	0.00017	0.00016	0.00033	0.00029	0	0	0	0	0.00015	0.00029	8e-05	0	0	0	0.00023	0	0.00011
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cattleya	0.00233	0.00114	0.00144	9e-04	0.00143	0.00147	0.00153	0.00112	0.00136	0.00148	0.00068	0.00145	0.00133	0.00138	0.00174	0.0022	0.00148	0.00164	0.00099	0.00214	5e-04	0.00226
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cavourensis	0.00264	6e-04	0.00056	0.00049	0.00038	0.00085	0.00065	0.00123	0.00058	0.00037	3e-04	0.00089	0.00028	0.00023	0.00036	0.00042	0.00252	0.00082	0.00134	0.00282	0.00088	0.00729
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces chartreusis	0.37898	0.40164	0.30845	0.27248	0.07755	0.09738	0.21007	0.11429	0.155	0.16396	0.07919	0.07343	0.13978	0.24766	0.23892	0.17497	0.13506	0.34645	0.07785	0.15742	0.30041	3.40942
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces chattanoogensis	0	7e-05	0	0.00016	0	0	0	0	0	0	0	0	7e-05	0	0	0	0	2e-04	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces chiniscabies	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces chromofuscus	0.00016	0.00013	0	0	0.00045	0.00017	0.00016	0.00033	1e-04	0	8e-05	0.00016	0.00028	0.00031	0.00015	0.00017	9e-05	2e-04	7e-05	0.00031	0.00021	0.00059
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cinnabarigriseus	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cinnamonensis	0	0	0	0	8e-05	0	0	0	0	0	0.00015	0	7e-05	0	0	0	0.00035	0	0	8e-05	0.00013	0.00057
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cinnamoneus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cirratus	0	0	0	0	0	6e-05	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces clavuligerus	0.00093	4e-04	0.00112	0.00033	0.00158	0.00085	0.00089	0.00223	0.00048	0.00084	0.00023	0.00056	0.00028	0.00054	0.00109	0.00025	0.0013	0.00102	0.00078	0.00099	0.00059	0.00271
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces coelescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces coelicolor	0.00357	0.00114	0.00112	0.00041	0.00105	0.00085	0.0021	0.00123	0.00174	0.00158	0.00083	0.00024	0.00133	0.00231	0.00145	0.00237	0.0013	0.00041	0.00148	0.00229	0.00143	0.01066
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces coeruleofuscus	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces coeruleorubidus	0.00016	0	0.00016	0	0	0.00017	8e-05	0.00022	0	0	0	8e-05	0	0	7e-05	0	0	0	0	0	0	0.00025
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces collinus	0.00838	0.00476	0.00536	0.00537	0.00435	0.00316	0.00516	0.00435	0.00708	0.00557	0.00408	0.00299	0.00259	0.00631	0.00595	0.00288	0.00504	0.00654	0.00353	0.00481	0.00461	0.02929
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces conglobatus	0	0.00027	8e-05	0	8e-05	6e-05	0	0.00011	1e-04	0	0	0	0.00014	0.00015	0.00015	0.00017	0	0	0.00021	0.00015	0	0.00034
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces costaricanus	0	0	0	8e-05	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces curacoi	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	9e-05	0	0	0	0	0.00014
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cyaneofuscatus	0	7e-05	0	0	8e-05	0.00011	0	0	0	9e-05	0.00015	0.00032	0	8e-05	0	0	0	0	0	0	0	0.00011
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cyaneogriseus	0.00946	0.00423	0.00552	0.00505	0.00383	0.00322	0.00395	0.00368	0.00601	0.00408	0.004	0.00282	0.00364	0.00708	0.00421	0.00576	0.00599	0.0045	0.00155	0.00481	0.00612	0.02196
