OTU	90543_ID2592_1-A-HOBBS-A001-A03_S91_L001_R1_001	90544_ID2592_2-B-HOBBS-A001-B03_S92_L001_R1_001	90545_ID2592_3-C-HOBBS-A001-C03_S93_L001_R1_001	90546_ID2592_4-D-HOBBS-A001-D03_S94_L001_R1_001	90547_ID2592_5-A-RROSE-A001-E03_S95_L001_R1_001	90548_ID2592_6-C-RROSE-1-A001-F03_S96_L001_R1_001	90549_ID2592_7-C-RROSE-2-A001-G03_S97_L001_R1_001	90550_ID2592_8-D-RROSE-A001-H03_S98_L001_R1_001	90551_ID2592_9-A-DENVER-A001-A04_S99_L001_R1_001	90552_ID2592_10-B-DENVER-A001-B04_S100_L001_R1_001	90553_ID2592_11-C-DENVER-A001-C04_S101_L001_R1_001	90554_ID2592_12-D-DENVER-A001-D04_S102_L001_R1_001	90555_ID2592_13-A-KSW2-A001-E04_S103_L001_R1_001	90556_ID2592_14-B-KSW2-A001-F04_S104_L001_R1_001	90557_ID2592_15-C-KSW2-A001-G04_S105_L001_R1_001	90558_ID2592_16-D-KSW2-A001-H04_S106_L001_R1_001	90559_ID2600_1-SB1-A001-A03_S219_L004_R1_001	90560_ID2600_2-SB2-A001-B03_S220_L004_R1_001	90561_ID2600_3-SB3-A001-C03_S221_L004_R1_001	90562_ID2600_4-SB4-A001-D03_S222_L004_R1_001	90563_ID2600_5-SB5-A001-E03_S223_L004_R1_001	90564_ID2600_6-SB6-A001-F03_S224_L004_R1_001
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00284	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00286	0	0	0	1	2	6	14	1	1	1	4	5	4	4	5	6	33	24	13	8	25	4
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00304	0	0	1	0	1	0	1	1	0	0	1	0	2	0	0	2	14	1	9	5	5	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00306	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	4	21	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00309	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00311	0	4	2	0	4	1	2	2	0	0	3	0	0	1	0	1	0	0	4	16	15	28
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00312	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00317	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00341	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00351	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	5	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00362	0	0	1	0	0	4	0	0	1	0	3	2	7	0	1	4	18	9	5	1	11	10
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00370	0	0	0	0	1	0	3	0	0	0	0	0	0	3	0	0	3	0	0	0	1	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00375	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	7	2	7	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00388	1	0	1	0	2	1	2	0	0	1	0	2	0	3	0	3	7	4	4	4	0	5
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00396	0	0	1	1	1	2	2	1	2	1	2	3	0	1	0	1	0	0	2	0	2	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00405	1	0	0	0	2	5	2	0	1	1	0	1	1	0	3	9	2	4	2	0	2	6
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00418	0	1	0	0	5	1	1	1	0	1	1	1	1	1	0	4	15	3	3	0	6	6
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00438	0	0	0	0	7	1	0	0	0	3	1	1	0	0	0	3	3	6	2	1	0	3
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00449	0	1	0	1	5	5	6	2	0	0	5	2	0	4	0	5	36	6	11	1	7	2
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00528	3	6	20	0	16	17	11	16	3	4	11	6	9	4	10	12	13	4	5	2	23	25
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium contig00620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000728	0	3	1	0	3	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	5
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000730	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	1	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000732	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	3	20
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000733	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000734	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000735	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000737	0	2	3	1	3	1	0	1	0	0	2	3	0	1	1	0	0	1	1	2	1	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000741	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000747	3	2	11	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000749	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000750	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000751	0	0	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000753	0	0	0	0	0	2	1	0	0	0	0	0	4	0	0	2	0	0	0	0	2	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000754	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000755	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000757	0	0	0	0	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000762	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000765	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000774	0	0	0	0	1	1	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000778	0	0	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000781	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000784	1	0	0	3	1	2	3	5	0	0	2	3	4	1	5	2	4	3	7	2	0	6
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000785	1	0	0	2	4	4	0	3	0	0	4	1	1	3	0	6	1	0	2	3	1	5
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000786	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000790	1	0	1	1	0	0	0	0	1	0	0	1	3	0	0	1	0	0	0	0	1	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000791	0	0	0	0	0	2	1	1	0	0	1	1	0	0	0	2	4	0	6	1	1	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000792	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000796	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000797	0	0	0	0	1	7	4	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000798	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000801	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000805	0	0	2	0	0	2	0	0	0	1	2	1	0	3	1	0	3	0	0	4	5	2
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000807	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000810	6	3	10	4	15	11	13	2	0	1	7	5	1	10	1	13	2	0	5	7	15	13
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000812	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000821	0	1	1	2	1	0	0	0	3	1	0	1	0	1	1	1	0	0	1	1	2	6
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000822	0	0	0	0	0	1	0	1	2	0	1	0	0	1	0	1	0	0	3	0	2	3
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000827	0	1	0	0	1	0	2	0	1	0	1	0	1	0	0	0	0	0	0	3	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000841	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000844	0	1	1	1	1	0	0	2	0	1	1	1	0	0	0	0	0	1	2	1	0	2
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000845	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000849	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000851	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000852	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	2	4
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000854	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000858	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000860	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000863	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000864	2	2	4	2	6	5	9	3	5	2	9	6	1	4	1	5	3	2	4	7	13	26
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000869	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000871	0	3	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000880	1	1	1	1	1	0	1	3	1	0	1	0	0	0	0	2	0	0	0	0	2	3
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000881	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000892	1	2	0	0	2	1	3	0	0	0	0	0	3	0	1	0	0	0	0	1	0	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000900	2	0	2	1	1	8	3	3	3	1	4	3	10	2	2	3	6	3	1	1	3	14
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000905	0	0	2	1	2	2	1	0	1	2	0	2	2	4	4	1	2	0	0	1	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000908	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000909	1	2	2	1	2	3	1	1	4	2	5	6	2	1	2	4	1	0	8	6	5	21
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000919	0	0	0	0	4	4	1	2	3	0	0	1	1	2	4	0	0	1	0	0	2	4
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000927	13	13	9	18	25	42	20	26	10	9	17	35	13	15	7	41	10	14	26	29	43	97
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000928	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000936	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000944	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000948	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000954	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000965	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
