logFC	minuslog10FDR	threshold
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;unkn. Aeromonas(g)	-0.860948508051479	0.532405327232834	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Zobellella;unkn. Zobellella(g)	0.192691009890648	0.0261439675725223	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;unkn. Aeromonadaceae(f);unkn. Aeromonadaceae(f)	-0.660499437233705	0.834685929313301	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;unkn. Aeromonadales(o);unkn. Aeromonadales(o);unkn. Aeromonadales(o)	-0.125924628069059	0.0993924322835012	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;unkn. Marinobacter(g)	0.131301606231792	0.0317609500064552	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;unkn. Alteromonadaceae(f);unkn. Alteromonadaceae(f)	-0.523439464473475	0.355646502448652	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;unkn. Ferrimonadaceae(f);unkn. Ferrimonadaceae(f)	-1.04642617154165	0.181721181760544	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;unkn. Shewanellaceae(f);unkn. Shewanellaceae(f)	-0.931264822597158	0.18232772781666	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;unkn. Alteromonadales(o);unkn. Alteromonadales(o);unkn. Alteromonadales(o)	-0.529123100030778	0.427827372952662	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium;unkn. Cardiobacterium(g)	-0.0448652971720791	0.00510589705929008	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;unkn. Cardiobacteriaceae(f);unkn. Cardiobacteriaceae(f)	-0.0404595726844217	0.00999325169089044	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;unkn. Cardiobacteriales(o);unkn. Cardiobacteriales(o);unkn. Cardiobacteriales(o)	0.0982396479192339	0.0350454636924686	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio japonicus	-0.738829264996578	0.182665189948898	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp. PSBB006	-2.17663543768773	1.44281614751142	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp. PSBB023	-3.16496236593925	0.67165007266064	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;unkn. Cellvibrio(g)	-2.08006353172429	1.33504905642531	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Simiduia;unkn. Simiduia(g)	-1.3775819228919	0.281191115588415	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;unkn. Cellvibrionaceae(f);unkn. Cellvibrionaceae(f)	-1.43738834587285	1.56946457594335	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Halioglobus;unkn. Halioglobus(g)	-0.586109494110717	0.0993924322835012	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;unkn. Halieaceae(f);unkn. Halieaceae(f)	-0.932175048573899	0.81735498997109	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;Microbulbifer sp. A4B17	-1.62626063729419	0.355646502448652	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;unkn. Microbulbifer(g)	-1.32085410182049	0.638096633691561	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;unkn. Microbulbiferaceae(f);unkn. Microbulbiferaceae(f)	-1.20137056222203	1.05956486812415	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;unkn. Spongiibacteraceae(f);unkn. Spongiibacteraceae(f)	-1.08252705666527	0.548445963225174	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;unkn. Cellvibrionales(o);unkn. Cellvibrionales(o);unkn. Cellvibrionales(o)	-1.1038280378558	2.25725678120389	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Allochromatium;unkn. Allochromatium(g)	-0.623795269822604	0.292094917684031	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Candidatus Tenderia;unkn. Candidatus Tenderia(g)	0.464706571032598	0.0792665396720264	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium;Marichromatium purpuratum	0.603840985908751	0.0956456549457101	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium;unkn. Marichromatium(g)	-1.22310352661049	0.98934565257554	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;unkn. Nitrosococcus(g)	0.650450805561833	0.0771558853551774	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocystis;unkn. Thiocystis(g)	-0.9738324228317	0.29668181379436	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiodictyon;unkn. Thiodictyon(g)	0.433876354870006	0.171405701502395	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thioflavicoccus;unkn. Thioflavicoccus(g)	-0.279962653583677	0.113680701766606	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;unkn. Chromatiaceae(f);unkn. Chromatiaceae(f)	0.00614223803535834	0.00471534037169379	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;unkn. Chromatiaceae(f);unkn. unkn. Chromatiaceae(f)(g)	-0.302799204969587	0.0723372845838228	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidihalobacter;Acidihalobacter prosperus	-0.879952866440473	0.243126918921899	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidihalobacter;unkn. Acidihalobacter(g)	-0.418264261343322	0.195583688040012	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola;unkn. Alkalilimnicola(g)	0.078610254670457	0.0152554672303809	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;unkn. Ectothiorhodospira(g)	-1.65563471943725	0.355646502448652	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;unkn. Halorhodospira(g)	-0.748166131969685	0.248907636051884	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Spiribacter;unkn. Spiribacter(g)	-1.26439152234601	0.249581390956862	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio paradoxus	-0.528164298488181	0.0861190990355333	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio sulfidiphilus	-0.262732002002438	0.06536124002615	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;unkn. Thioalkalivibrio(g)	-0.11497969133715	0.0896152797721133	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;unkn. Ectothiorhodospiraceae(f);unkn. Ectothiorhodospiraceae(f)	-0.197932064661598	0.250121065397804	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;unkn. Granulosicoccaceae(f);unkn. Granulosicoccaceae(f)	-0.823715070464593	0.193647750535467	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Halothiobacillaceae;Halothiobacillus;unkn. Halothiobacillus(g)	-1.35089627129478	0.325887146189314	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Halothiobacillaceae;unkn. Halothiobacillaceae(f);unkn. Halothiobacillaceae(f)	-1.37522203966454	0.750027847687505	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Wenzhouxiangellaceae;Wenzhouxiangella;unkn. Wenzhouxiangella(g)	-1.09558006756359	0.40578659100978	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Wenzhouxiangellaceae;unkn. Wenzhouxiangellaceae(f);unkn. Wenzhouxiangellaceae(f)	-0.1637096619907	0.0786965554730163	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Woeseiaceae;Woeseia;Woeseia oceani	1.47023317342719	0.194190670642202	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Woeseiaceae;Woeseia;unkn. Woeseia(g)	-2.20102516068295	0.635786239441262	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Woeseiaceae;unkn. Woeseiaceae(f);unkn. Woeseiaceae(f)	-0.147827507455468	0.0694307899538129	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;unkn. Chromatiales(o);unkn. Chromatiales(o);unkn. Chromatiales(o)	-0.136522084052673	0.147738618032471	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;unkn. Chromatiales(o);unkn. unkn. Chromatiales(o)(f);unkn. unkn. Chromatiales(o)(f)	0.114312863875098	0.0166293461371167	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;Cronobacter muytjensii	-5.58122082241028	2.79454539281653	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;Cronobacter universalis	-4.66643450919755	1.88809010179523	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;unkn. Cronobacter(g)	-3.39003724080229	15.884527254083	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter asburiae	-4.02633150847938	0.454757975037754	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cancerogenus	1.79145218269902	0.134188808049965	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter hormaechei	3.07681431406463	0.598868109724007	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter sp. 638	-6.05240275593167	0.717626667743758	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter sp. SA187	-4.31688500753316	0.515082113438797	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;unkn. Enterobacter(g)	-0.0137188471484306	0.00260666076452154	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;unkn. Escherichia(g)	-0.705427617365832	0.0746199243466703	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;unkn. Klebsiella(g)	-0.591621993402515	0.099584630814156	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;Leclercia adecarboxylata	-2.69109938612914	0.525160112197254	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;Leclercia sp. LSNIH1	-0.987936580641958	0.101137648570808	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;unkn. Leclercia(g)	-4.17572846819416	1.05956486812415	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia;Lelliottia amnigena	-2.12188640807292	0.298183261774794	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;unkn. Enterobacteriaceae(f);unkn. Enterobacteriaceae(f)	-0.707506803852729	0.65593838229107	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;unkn. Enterobacteriaceae(f);unkn. unkn. Enterobacteriaceae(f)(g)	0.197011940355778	0.0393022049489413	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia gerundensis	-1.68284249097483	0.127124088388245	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;unkn. Erwinia(g)	1.50040054106452	0.192856172944758	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	3.84559235663855	1.16948851386335	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea conspicua	4.50441103862158	1.27889225906839	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans	2.2332741085806	0.525535482980882	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;unkn. Erwiniaceae(f);unkn. Erwiniaceae(f)	0.559550001138625	0.180258669982695	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;unkn. Hafniaceae(f);unkn. Hafniaceae(f)	-0.330622453063904	0.090357504485692	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;unkn. Morganellaceae(f);unkn. Morganellaceae(f)	-0.893251725365816	0.180111070088476	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;Dickeya zeae	-1.50693173121871	0.300298192506683	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;unkn. Dickeya(g)	-0.436027529231183	0.114394973330046	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;unkn. Pectobacteriaceae(f);unkn. Pectobacteriaceae(f)	-0.576401323362942	0.284738220486743	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia liquefaciens	-7.97548829506613	1.06224546321819	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens	0.00108933942798203	0.00023057993208071	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia proteamaculans	-5.14088107002965	0.766848115167326	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;unkn. Serratia(g)	-0.208414029878387	0.0882574186881404	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;unkn. Yersiniaceae(f);unkn. Yersiniaceae(f)	-0.583998262507591	0.726531503254654	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;unkn. Enterobacterales(o);unkn. Enterobacterales(o);unkn. Enterobacterales(o)	-0.625955749695656	1.81973763686067	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;unkn. Enterobacterales(o);unkn. unkn. Enterobacterales(o)(f);unkn. unkn. Enterobacterales(o)(f)	0.66716563365044	0.176288248175241	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales;Immundisolibacteraceae;Immundisolibacter;Immundisolibacter cernigliae	-0.413528720182345	0.0844316291498945	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales;Immundisolibacteraceae;Immundisolibacter;unkn. Immundisolibacter(g)	-0.193188231971579	0.0882574186881404	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales;Immundisolibacteraceae;unkn. Immundisolibacteraceae(f);unkn. Immundisolibacteraceae(f)	-0.40870640636645	0.416702595173679	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Immundisolibacterales;unkn. Immundisolibacterales(o);unkn. Immundisolibacterales(o);unkn. Immundisolibacterales(o)	-0.406423007522184	0.37840725007267	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella anisa	0.210270876920564	0.0499969953636849	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella clemsonensis	-1.00908441871475	0.222889925879017	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella fallonii	0.379126078806117	0.0823307338575716	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella hackeliae	-1.29671201564286	0.227619467564889	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella longbeachae	0.228524977499315	0.0317609500064552	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella pneumophila	-0.898544123188218	0.387643378780874	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella sp. MDA6655	-4.0042181701105	0.940009636465494	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella waltersii	-1.64165458269384	0.339054001278167	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;unkn. Legionella(g)	-0.225538623296093	0.0854618100543519	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Tatlockia;Tatlockia micdadei	-2.90355303891245	0.781260000964495	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Tatlockia;unkn. Tatlockia(g)	-3.44368054603851	0.824194192114805	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;unkn. Legionellaceae(f);unkn. Legionellaceae(f)	-0.553592745703361	0.292952890072038	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;unkn. Legionellales(o);unkn. Legionellales(o);unkn. Legionellales(o)	-0.830598011379413	0.450662334489723	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum;Methylocaldum marinum	-0.230005623201569	0.0220067232034274	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum;unkn. Methylocaldum(g)	0.0320959748970612	0.0049057948157474	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus;unkn. Methylococcus(g)	-0.960899765658623	0.353801448748796	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;unkn. Methylomonas(g)	-1.74338930964338	0.445886877895716	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;unkn. Methylococcaceae(f);unkn. Methylococcaceae(f)	-0.470063818849494	0.445649745797808	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;unkn. Methylococcales(o);unkn. Methylococcales(o);unkn. Methylococcales(o)	-0.367656167556587	0.276043466013186	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Nevskia;Nevskia ramosa	-3.75405890205201	0.968079245991942	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Steroidobacter;Steroidobacter denitrificans	-0.903836372956575	1.61872683806649	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Steroidobacter;unkn. Steroidobacter(g)	-1.10504675123607	2.38848757257942	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;unkn. Sinobacteraceae(f);uncultured Sinobacteraceae bacterium	0.260239656216389	0.0299624373616942	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;unkn. Sinobacteraceae(f);unkn. Sinobacteraceae(f)	-0.915164632032067	1.85600518922497	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;unkn. Nevskiales(o);unkn. Nevskiales(o);unkn. Nevskiales(o)	-0.79454113038251	1.56946457594335	green2
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;unkn. Alcanivorax(g)	-0.392776252706081	0.11080381843062	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;unkn. Alcanivoracaceae(f);unkn. Alcanivoracaceae(f)	-0.904012555552455	1.07662923564004	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;unkn. Hahellaceae(f);unkn. Hahellaceae(f)	-0.0156206367828473	0.00248614114087468	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Chromohalobacter;unkn. Chromohalobacter(g)	-0.839410243538851	0.159383700003103	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia;unkn. Cobetia(g)	-3.29621349662011	1.01900345945664	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas aestuarii	-2.31772729009192	0.516706523984659	gray23
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas chromatireducens	-1.21480351094493	0.233680787646688	gray23
